time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-07T00:00:37.750Z,32.306,-115.2846667,10.96,2.06,ml,14.0,60.0,0.1125,0.32,ci,ci40437328,2023-04-07T00:04:18.267Z,"10km WSW of Delta, B.C., MX",earthquake,0.65,1.49,0.25,20.0,automatic,ci,ci
2023-04-06T23:57:36.500Z,38.807,-122.784,-0.07,0.87,md,26.0,83.0,0.006765,0.05,nc,nc73868270,2023-04-07T07:32:14.226Z,"4km NW of The Geysers, CA",earthquake,0.15,0.28,0.258,19.0,reviewed,nc,nc
2023-04-06T23:41:13.460Z,18.317,-67.3466666666667,14.24,2.55,md,10.0,158.0,0.1426,0.15,pr,pr71402738,2023-04-06T23:52:57.260Z,"10 km WSW of Rincón, Puerto Rico",earthquake,0.5,1.69,0.16356844600771,8.0,reviewed,pr,pr
2023-04-06T23:39:52.970Z,53.3856666666667,-168.232333333333,-1.0,-0.1,ml,6.0,278.0,,0.28,av,av91837891,2023-04-07T00:26:31.780Z,"65 km NE of Nikolski, Alaska",earthquake,0.89,1.63,0.333643206945459,6.0,reviewed,av,av
2023-04-06T23:26:25.929Z,35.79083333,-96.9845,7.1,1.52,ml,62.0,43.0,0.1790648614,0.17,ok,ok2023gtje,2023-04-07T16:40:43.358Z,"3 km SE of Carney, Oklahoma",earthquake,,0.4,0.22,7.0,reviewed,ok,ok
2023-04-06T23:13:19.020Z,53.8708333333333,-166.565166666667,5.38,-0.09,ml,6.0,160.0,,0.13,av,av91837871,2023-04-06T23:21:39.820Z,"2 km W of Unalaska, Alaska",earthquake,0.42,0.98,0.255343108282163,6.0,reviewed,av,av
2023-04-06T23:02:12.390Z,35.8563333,-117.665,13.63,1.02,ml,8.0,130.0,0.1778,0.24,ci,ci40437304,2023-04-06T23:05:45.970Z,"24km ESE of Little Lake, CA",earthquake,0.64,2.86,0.14,6.0,automatic,ci,ci
2023-04-06T22:59:05.830Z,48.345,-122.85583333333334,14.39,2.02,ml,26.0,32.0,0.09398,0.23,uw,uw61916541,2023-04-07T00:07:45.690Z,"13 km W of Ault Field, Washington",earthquake,0.35,0.93,0.1509146457635977,17.0,reviewed,uw,uw
2023-04-06T22:39:05.840Z,19.1291675567627,-155.389831542969,32.1100006103516,1.82000005,md,28.0,241.0,,0.119999997,hv,hv73357947,2023-04-06T22:42:29.580Z,"12 km SE of Pāhala, Hawaii",earthquake,0.79,1.05999994,0.769999981,11.0,automatic,hv,hv
2023-04-06T22:39:03.800Z,38.8368333,-122.8365,1.78,0.32,md,15.0,103.0,0.001923,0.02,nc,nc73868260,2023-04-07T06:55:11.006Z,"10km NW of The Geysers, CA",earthquake,0.24,0.38,0.18,14.0,reviewed,nc,nc
2023-04-06T22:37:06.472Z,63.5246,-151.046,3.6,1.0,ml,,,,0.92,ak,ak0234f4wspk,2023-04-07T00:02:32.173Z,"33 km E of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-04-06T22:32:43.740Z,32.635,-115.7513333,6.31,1.72,ml,17.0,72.0,0.02544,0.22,ci,ci40437296,2023-04-06T22:36:38.834Z,"17km WNW of Progreso, B.C., MX",earthquake,0.52,0.74,0.31,20.0,automatic,ci,ci
2023-04-06T22:29:00.918Z,38.1283,-117.9948,11.3,2.1,ml,9.0,70.64,0.071,0.1394,nn,nn00857912,2023-04-06T23:49:23.365Z,"30 km SSE of Mina, Nevada",earthquake,,1.7,0.44,6.0,reviewed,nn,nn
2023-04-06T22:23:18.480Z,53.8791666666667,-166.6,6.15,-0.08,ml,7.0,149.0,,0.19,av,av91837856,2023-04-06T23:00:51.270Z,"3 km WSW of Dutch Harbor, Alaska",earthquake,0.52,1.04,0.252747721847724,7.0,reviewed,av,av
2023-04-06T22:21:41.330Z,37.6146667,-122.4765,9.07,1.12,md,15.0,66.0,0.02253,0.04,nc,nc73868255,2023-04-07T18:11:14.098Z,"1km E of Pacifica, CA",earthquake,0.26,0.34,0.363,12.0,reviewed,nc,nc
2023-04-06T22:19:38.810Z,33.1886667,-115.6281667,1.55,2.01,ml,40.0,77.0,0.007247,0.25,ci,ci40437288,2023-04-07T19:12:41.980Z,"12km WSW of Niland, CA",earthquake,0.31,0.39,0.16,64.0,reviewed,ci,ci
2023-04-06T22:09:40.290Z,38.8241653,-122.796669,3.84,1.1,md,21.0,64.0,0.0105,0.06,nc,nc73868250,2023-04-07T02:33:13.386Z,"6km NW of The Geysers, CA",earthquake,0.33,0.58,0.14,20.0,automatic,nc,nc
2023-04-06T22:09:19.944Z,27.3416,141.3771,89.094,4.7,mb,146.0,207.0,5.911,0.75,us,us6000k2ju,2023-04-06T23:13:24.040Z,"Bonin Islands, Japan region",earthquake,14.59,8.835,0.046,142.0,reviewed,us,us
2023-04-06T22:00:47.704Z,60.3623,-152.153,85.4,2.1,ml,,,,0.29,ak,ak0234f4oyea,2023-04-06T22:02:04.723Z,"43 km NW of Ninilchik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-06T21:56:51.090Z,38.8354988,-122.8050003,1.99,0.74,md,11.0,64.0,0.01181,0.01,nc,nc73868235,2023-04-06T22:16:11.906Z,"7km WNW of Cobb, CA",earthquake,0.39,1.08,0.12,12.0,automatic,nc,nc
2023-04-06T21:48:12.550Z,64.2012,-147.8648,36.3,1.9,ml,,,,0.41,ak,ak0234f4dqg7,2023-04-06T22:00:00.156Z,"58 km SW of Salcha, Alaska",earthquake,,5.0,,,automatic,ak,ak
2023-04-06T21:45:13.700Z,33.0386667,-116.4,5.68,1.14,ml,38.0,41.0,0.05013,0.16,ci,ci40437272,2023-04-06T22:13:09.010Z,"19km ESE of Julian, CA",earthquake,0.2,0.65,0.107,21.0,reviewed,ci,ci
2023-04-06T21:45:11.380Z,51.8496666666667,-178.089166666667,4.68,0.88,ml,4.0,227.0,,0.16,av,av91837826,2023-04-06T21:52:05.940Z,"100 km W of Adak, Alaska",earthquake,0.81,1.06,0.287419739061445,4.0,reviewed,av,av
2023-04-06T21:44:10.910Z,-8.0476,117.8071,212.638,4.3,mb,23.0,70.0,0.775,0.67,us,us6000k2jd,2023-04-06T22:33:13.040Z,"Sumbawa region, Indonesia",earthquake,9.11,5.154,0.169,10.0,reviewed,us,us
2023-04-06T21:41:36.670Z,19.6821,-65.7648,44.0,3.93,md,11.0,288.0,1.4095,0.11,pr,pr2023096001,2023-04-07T01:39:50.150Z,"138 km N of Suárez, Puerto Rico",earthquake,1.56,8.95,0.12,2.0,reviewed,pr,pr
2023-04-06T21:38:28.320Z,34.3086667,-118.4421667,9.53,1.06,ml,18.0,82.0,0.03813,0.17,ci,ci40437264,2023-04-06T22:06:59.894Z,"1km E of Sylmar, CA",earthquake,0.38,0.75,0.15,11.0,reviewed,ci,ci
2023-04-06T21:38:18.860Z,15.2447,-93.3167,90.497,4.9,mb,85.0,131.0,4.507,0.62,us,us6000k2j4,2023-04-07T00:14:11.607Z,"27 km SW of La Esperanza (El Zapotal), Mexico",earthquake,5.41,7.829,0.032,312.0,reviewed,us,us
2023-04-06T21:31:49.641Z,61.9111,-149.2645,12.8,1.5,ml,,,,0.53,ak,ak0234f4a650,2023-04-06T21:34:15.286Z,"18 km N of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-06T21:26:33.829Z,35.79083333,-96.969,6.42,0.88,ml,37.0,70.0,0.1880630956,0.21,ok,ok2023gtfg,2023-04-07T16:32:25.998Z,"4 km ESE of Carney, Oklahoma",earthquake,,0.6,0.14,3.0,reviewed,ok,ok
2023-04-06T21:26:25.630Z,58.172,-155.282333333333,-1.24,-0.28,ml,7.0,163.0,,0.07,av,av91837816,2023-04-06T21:49:03.910Z,"83 km NW of Karluk, Alaska",earthquake,0.29,31.61,0.386958590780422,7.0,reviewed,av,av
2023-04-06T21:25:27.410Z,33.6763333,-116.7856667,16.1,0.82,ml,20.0,76.0,0.069,0.09,ci,ci40437256,2023-04-06T22:00:56.811Z,"9km SW of Idyllwild, CA",earthquake,0.24,0.36,0.128,9.0,reviewed,ci,ci
2023-04-06T21:11:30.430Z,38.7915,-122.762,2.13,1.14,md,39.0,64.0,0.009285,0.05,nc,nc73868205,2023-04-07T08:44:15.691Z,"2km NNW of The Geysers, CA",earthquake,0.18,0.34,0.187,32.0,reviewed,nc,nc
2023-04-06T21:07:52.050Z,49.266,-120.465,-0.62,2.31,ml,7.0,186.0,0.5526,0.57,uw,uw61916526,2023-04-06T22:01:41.250Z,"21 km S of Princeton, Canada",explosion,3.13,31.61,0.1066307244332229,6.0,reviewed,uw,uw
2023-04-06T21:06:01.068Z,52.0993,-170.1644,35.0,2.5,ml,15.0,225.0,0.74,0.59,us,us6000k2ji,2023-04-06T22:49:10.040Z,"128 km SW of Nikolski, Alaska",earthquake,3.62,1.979,0.115,10.0,reviewed,us,us
2023-04-06T20:56:22.120Z,58.2678333333333,-155.1295,4.18,0.0,ml,7.0,131.0,,0.09,av,av91837791,2023-04-06T21:45:35.260Z,"87 km NNW of Karluk, Alaska",earthquake,0.36,0.49,0.237167205699495,7.0,reviewed,av,av
2023-04-06T20:54:55.684Z,64.7668,-147.5387,2.7,1.0,ml,,,,0.76,ak,ak0234f3togw,2023-04-06T20:56:42.261Z,"3 km S of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-06T20:52:33.708Z,59.9173,-152.5274,80.7,1.8,ml,,,,0.45,ak,ak0234f3t7ca,2023-04-06T20:54:03.973Z,"42 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-06T20:38:21.028Z,40.1681,-119.8017,6.5,1.7,ml,10.0,212.83,0.053,0.1566,nn,nn00857919,2023-04-07T00:20:20.643Z,"28 km E of Herlong, California",earthquake,,1.6,0.38,7.0,reviewed,nn,nn
2023-04-06T20:33:15.440Z,18.9138333333333,-155.538,36.51,2.45,ml,39.0,249.0,,0.12,hv,hv73357912,2023-04-07T00:17:10.570Z,"17 km SSE of Naalehu, Hawaii",earthquake,0.51,0.84,0.154397568514769,6.0,reviewed,hv,hv
2023-04-06T20:31:50.550Z,46.534,-122.01133333333334,-0.87,1.13,ml,12.0,212.0,0.04034,0.29,uw,uw61916511,2023-04-06T21:50:43.610Z,"20 km E of Morton, Washington",explosion,3.13,31.61,0.1896943546100712,6.0,reviewed,uw,uw
2023-04-06T20:30:27.880Z,38.7560005,-122.3498306,11.68,1.89,md,8.0,173.0,0.2735,0.26,nc,nc73868195,2023-04-07T00:17:15.702Z,"19km ESE of Hidden Valley Lake, CA",earthquake,5.87,3.47,,1.0,automatic,nc,nc
2023-04-06T20:26:16.434Z,31.62630304,-104.4275606,7.314135742,2.2,ml,23.0,69.0,0.03018945117,0.2,tx,tx2023gtdg,2023-04-07T11:22:22.750Z,"61 km S of Whites City, New Mexico",earthquake,1.290613546,1.013335456,0.1,19.0,reviewed,tx,tx
2023-04-06T20:25:46.400Z,33.8516667,-117.4855,-0.49,1.46,ml,36.0,48.0,0.04798,0.22,ci,ci40437248,2023-04-06T21:53:06.683Z,"4km SE of Home Gardens, CA",quarry blast,0.34,31.61,0.163,20.0,reviewed,ci,ci
2023-04-06T20:19:39.390Z,58.172,-155.284166666667,-0.76,-0.75,ml,6.0,164.0,,0.07,av,av91837741,2023-04-06T20:51:45.160Z,"83 km NW of Karluk, Alaska",earthquake,0.44,31.61,0.308190249104598,6.0,reviewed,av,av
2023-04-06T20:11:01.726Z,37.4162,-116.9516,7.7,0.8,ml,5.0,214.66,0.328,0.1197,nn,nn00857918,2023-04-07T00:14:05.061Z,"41 km SE of Goldfield, Nevada",earthquake,,9.2,0.9,4.0,reviewed,nn,nn
2023-04-06T20:05:59.306Z,31.63898612,-104.420952,5.848779297,2.5,ml,22.0,65.0,0.01966107012,0.2,tx,tx2023gtco,2023-04-07T10:08:36.543Z,"59 km S of Whites City, New Mexico",earthquake,1.941474011,1.3365352340000003,0.1,18.0,reviewed,tx,tx
2023-04-06T20:04:19.310Z,37.6183333,-122.4665,8.47,1.34,md,21.0,119.0,0.01995,0.09,nc,nc73868190,2023-04-07T18:52:12.338Z,"2km ENE of Pacifica, CA",earthquake,0.26,0.27,0.111,13.0,reviewed,nc,nc
2023-04-06T20:00:03.868Z,59.7812,-152.7728,84.8,1.8,ml,,,,0.41,ak,ak0234f3hzsy,2023-04-06T20:01:59.143Z,"52 km W of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-04-06T19:55:21.990Z,60.097,-152.9649,113.6,2.0,ml,,,,0.48,ak,ak0234f38dzb,2023-04-06T19:57:47.348Z,"70 km WNW of Happy Valley, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-04-06T19:52:44.290Z,59.842,-152.3387,69.2,1.9,ml,,,,0.41,ak,ak0234f37sjx,2023-04-06T19:55:05.388Z,"29 km WNW of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-04-06T19:48:52.229Z,34.49966667,-97.22066667,0.0,1.45,ml,71.0,66.0,0.1277749262,0.57,ok,ok2023gtca,2023-04-06T19:57:29.381Z,"9 km W of Davis, Oklahoma",quarry blast,,0.6,0.16,23.0,reviewed,ok,ok
2023-04-06T19:36:38.672Z,62.3068,-148.0422,39.3,1.5,ml,,,,0.39,ak,ak0234f34cn5,2023-04-06T19:39:01.522Z,Central Alaska,earthquake,,1.1,,,automatic,ak,ak
2023-04-06T19:36:34.590Z,51.1271,-178.5311,35.0,4.1,mb,90.0,145.0,0.462,0.66,us,us6000k2i9,2023-04-06T20:56:44.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,5.04,1.86,0.061,76.0,reviewed,us,us
2023-04-06T19:36:22.480Z,38.7893333,-122.7683334,1.53,0.73,md,7.0,95.0,0.01313,0.02,nc,nc73868180,2023-04-06T20:36:15.309Z,"2km NW of The Geysers, CA",earthquake,0.42,0.85,0.25,8.0,automatic,nc,nc
2023-04-06T19:35:12.320Z,58.1788333333333,-155.292333333333,-1.9,-0.39,ml,6.0,158.0,,0.05,av,av91837686,2023-04-06T20:10:00.450Z,"84 km NW of Karluk, Alaska",earthquake,0.22,1.73,0.301947487066818,6.0,reviewed,av,av
2023-04-06T19:30:13.340Z,32.6103333,-116.9975,-0.34,1.46,ml,18.0,249.0,0.05687,0.27,ci,ci40437208,2023-04-06T21:47:28.614Z,"5km ESE of Chula Vista, CA",quarry blast,1.9,31.61,0.125,12.0,reviewed,ci,ci
2023-04-06T19:23:19.840Z,56.8563333333333,-158.202,-1.46,0.83,ml,4.0,124.0,,0.26,av,av91837681,2023-04-06T20:07:27.700Z,"27 km ESE of Port Heiden, Alaska",earthquake,0.59,31.61,0.140638895757967,8.0,reviewed,av,av
2023-04-06T19:19:28.950Z,17.9901666666667,-66.8475,12.77,2.56,md,5.0,173.0,0.03376,0.07,pr,pr71402718,2023-04-06T19:33:15.150Z,"3 km W of Indios, Puerto Rico",earthquake,1.24,0.88,0.0847640047191054,2.0,reviewed,pr,pr
2023-04-09T20:19:29.110Z,38.8269997,-122.8525009,1.96,0.8,md,12.0,85.0,0.003458,0.03,nc,nc73869920,2023-04-09T20:21:05.771Z,"10km WNW of The Geysers, CA",earthquake,0.27,0.48,0.17,13.0,automatic,nc,nc
2023-04-09T20:10:47.230Z,34.9968333,-118.38,0.13,1.38,ml,23.0,56.0,0.1712,0.22,ci,ci40438976,2023-04-09T20:14:23.065Z,"16km SSE of Tehachapi, CA",earthquake,0.39,31.61,0.163,27.0,automatic,ci,ci
2023-04-09T19:58:26.460Z,17.9398333333333,-66.9575,15.1,2.5,md,11.0,221.0,0.0823,0.11,pr,pr71403438,2023-04-09T20:14:39.960Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.46,0.55,0.0206169446780409,8.0,reviewed,pr,pr
2023-04-09T19:56:17.220Z,17.9308333333333,-66.9536666666667,15.35,2.87,md,8.0,227.0,0.08337,0.08,pr,pr71403428,2023-04-09T20:12:24.370Z,Puerto Rico region,earthquake,0.7,0.53,0.0557486506429803,2.0,reviewed,pr,pr
2023-04-09T19:51:39.241Z,60.1416,-151.4527,30.6,1.9,ml,,,,0.63,ak,ak0234k1tlxg,2023-04-09T19:54:01.206Z,"Kenai Peninsula, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-09T19:33:36.730Z,17.9276666666667,-66.9386666666667,14.53,2.72,md,13.0,227.0,0.07362,0.1,pr,pr71403413,2023-04-09T19:54:49.920Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.41,0.47,0.104028169076952,17.0,reviewed,pr,pr
2023-04-09T19:21:40.310Z,38.8656654,-122.7958298,1.65,0.7,md,10.0,163.0,0.01084,0.03,nc,nc73869900,2023-04-09T20:07:15.989Z,"8km NW of Cobb, CA",earthquake,0.48,0.66,0.3,10.0,automatic,nc,nc
2023-04-09T19:18:40.695Z,36.7544,-115.9385,5.5,0.5,ml,18.0,196.58,0.044,0.1814,nn,nn00858015,2023-04-09T19:20:46.687Z,"31 km NW of Indian Springs, Nevada",earthquake,,0.8,0.14,10.0,automatic,nn,nn
2023-04-09T19:15:43.204Z,37.7697,-116.0139,2.3,1.4,ml,14.0,191.7,0.613,0.3829,nn,nn00858012,2023-04-09T19:19:26.483Z,"27 km WNW of Rachel, Nevada",earthquake,,13.1,1.0,5.0,automatic,nn,nn
2023-04-09T19:15:14.836Z,63.2021,-149.5422,15.9,1.4,ml,,,,0.8,ak,ak0234k1lu9i,2023-04-09T19:17:51.318Z,"36 km SW of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-09T19:08:01.820Z,36.4763336,-120.8991699,13.49,2.16,md,45.0,52.0,0.1297,0.19,nc,nc73869895,2023-04-09T19:55:15.790Z,"21km WNW of New Idria, CA",earthquake,0.38,0.71,0.2,33.0,automatic,nc,nc
2023-04-09T18:45:36.893Z,24.3322,123.0306,53.659,4.9,mwr,66.0,97.0,0.136,0.63,us,us6000k341,2023-04-09T19:19:45.040Z,"15 km SSE of Yonakuni, Japan",earthquake,6.13,2.796,0.068,21.0,reviewed,us,us
2023-04-09T18:44:30.300Z,33.6185,-116.483,10.53,0.68,ml,20.0,83.0,0.02083,0.15,ci,ci40438952,2023-04-09T18:47:57.257Z,"15km SSW of Rancho Mirage, CA",earthquake,0.29,0.33,0.115,14.0,automatic,ci,ci
2023-04-09T18:40:40.867Z,62.9095,-148.3469,1.1,2.1,ml,,,,0.88,ak,ak0234k15tkm,2023-04-09T18:43:40.058Z,"61 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-09T18:38:41.300Z,17.9491666666667,-66.9833333333333,8.23,2.02,md,6.0,215.0,0.06136,0.09,pr,pr71403403,2023-04-09T18:57:32.870Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.54,0.92,0.0880417685649573,2.0,reviewed,pr,pr
2023-04-09T18:36:15.720Z,17.9428333333333,-66.979,8.33,2.99,md,16.0,206.0,0.06749,0.13,pr,pr71403393,2023-04-09T19:25:49.040Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.32,0.6,0.142388121561609,18.0,reviewed,pr,pr
2023-04-09T18:31:12.020Z,33.9915,-119.7031667,3.33,1.87,ml,9.0,202.0,0.4381,0.26,ci,ci40438944,2023-04-09T18:34:48.666Z,"18km WSW of Santa Cruz Is. (E end), CA",earthquake,2.12,31.61,0.172,27.0,automatic,ci,ci
2023-04-09T18:29:36.090Z,36.0118332,-120.5695038,3.77,1.88,md,28.0,46.0,0.02678,0.06,nc,nc73869880,2023-04-09T19:45:11.744Z,"18km NW of Parkfield, CA",earthquake,0.23,0.36,0.09,16.0,automatic,nc,nc
2023-04-09T18:27:57.865Z,13.9374,-92.4364,35.0,4.5,mb,64.0,181.0,2.58,1.16,us,us6000k33w,2023-04-09T18:54:16.040Z,"68 km SSW of Ocós, Guatemala",earthquake,8.75,1.972,0.039,199.0,reviewed,us,us
2023-04-09T18:24:16.980Z,38.8151665,-122.8274994,1.81,0.26,md,9.0,105.0,0.006425,0.02,nc,nc73869875,2023-04-09T18:42:11.353Z,"8km NW of The Geysers, CA",earthquake,0.34,0.9,0.11,9.0,automatic,nc,nc
2023-04-09T18:21:39.890Z,38.8279991,-122.8539963,2.33,1.03,md,14.0,84.0,0.002292,0.02,nc,nc73869870,2023-04-09T19:23:14.622Z,"10km WNW of The Geysers, CA",earthquake,0.32,0.49,0.26,16.0,automatic,nc,nc
2023-04-09T18:20:30.300Z,38.8261681,-122.8513336,2.25,1.01,md,23.0,60.0,0.00454,0.02,nc,nc73869865,2023-04-09T19:11:14.549Z,"10km WNW of The Geysers, CA",earthquake,0.22,0.41,0.24,22.0,automatic,nc,nc
2023-04-09T18:19:43.420Z,38.8266678,-122.8536682,2.29,0.89,md,12.0,95.0,0.002652,0.01,nc,nc73869855,2023-04-09T19:40:15.719Z,"10km WNW of The Geysers, CA",earthquake,0.29,0.93,0.24,12.0,automatic,nc,nc
2023-04-09T18:19:20.690Z,38.8268318,-122.8519974,2.81,2.64,md,57.0,27.0,0.003874,0.06,nc,nc73869850,2023-04-09T19:14:11.564Z,"10km WNW of The Geysers, CA",earthquake,0.15,0.23,0.15,73.0,automatic,nc,nc
2023-04-09T18:17:53.705Z,61.2315,-150.1309,41.2,1.9,ml,,,,0.7,ak,ak0234k10x3e,2023-04-09T18:19:54.838Z,"12 km W of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-04-09T18:16:58.270Z,38.8276672,-122.8529968,2.43,1.66,md,31.0,61.0,0.00303,0.02,nc,nc73869845,2023-04-09T19:01:11.480Z,"10km NW of The Geysers, CA",earthquake,0.19,0.34,0.18,29.0,automatic,nc,nc
2023-04-09T18:14:26.470Z,17.959,-66.9663333333333,15.33,2.23,md,6.0,199.0,0.07486,0.08,pr,pr71403383,2023-04-09T18:56:02.440Z,Puerto Rico,earthquake,0.65,0.71,0.133627213072703,5.0,reviewed,pr,pr
2023-04-09T18:06:07.200Z,33.9261667,-116.72,16.57,0.64,ml,17.0,99.0,0.1271,0.13,ci,ci40438928,2023-04-09T18:09:34.590Z,"6km E of Cabazon, CA",earthquake,0.3,0.81,0.196,15.0,automatic,ci,ci
2023-04-09T18:04:42.490Z,18.0168333333333,-67.0601666666667,7.81,2.69,md,13.0,96.0,0.04817,0.07,pr,pr71403363,2023-04-09T19:03:07.645Z,"3 km SE of Palmarejo, Puerto Rico",earthquake,0.31,0.15,0.0014631920197414,4.0,reviewed,pr,pr
2023-04-09T18:01:03.250Z,54.1446666666667,-165.9645,3.78,0.85,ml,9.0,96.0,,0.29,av,av91841666,2023-04-09T18:31:21.580Z,"12 km W of Akutan, Alaska",earthquake,0.41,0.83,0.367447491964402,9.0,reviewed,av,av
2023-04-09T18:00:43.630Z,38.8366661,-122.795166,1.86,0.82,md,13.0,69.0,0.004149,0.01,nc,nc73869835,2023-04-09T18:36:11.489Z,"6km WNW of Cobb, CA",earthquake,0.31,0.45,0.24,13.0,automatic,nc,nc
2023-04-09T17:59:57.640Z,54.1466666666667,-165.970166666667,2.45,0.37,ml,9.0,74.0,,0.24,av,av91841661,2023-04-09T18:20:37.170Z,"12 km W of Akutan, Alaska",earthquake,0.29,1.07,0.171498837842485,9.0,reviewed,av,av
2023-04-09T17:49:51.978Z,59.8892,-152.5842,81.2,2.1,ml,,,,0.47,ak,ak0234k0mc9p,2023-04-09T17:56:05.005Z,"44 km WNW of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-04-09T17:22:22.380Z,58.1811666666667,-155.314833333333,0.78,-0.34,ml,5.0,161.0,,0.02,av,av91841616,2023-04-09T18:09:15.070Z,"85 km NW of Karluk, Alaska",earthquake,0.21,0.91,0.168440018986681,5.0,reviewed,av,av
2023-04-09T17:10:15.789Z,37.743,-116.0169,0.0,1.4,ml,8.0,252.53,0.587,0.3801,nn,nn00858011,2023-04-09T17:13:53.085Z,"26 km WNW of Rachel, Nevada",earthquake,,52.5,0.06,4.0,automatic,nn,nn
2023-04-09T17:00:46.923Z,65.044,-147.9524,18.7,1.5,ml,,,,0.22,ak,ak0234k0btsk,2023-04-09T17:02:17.713Z,"18 km WNW of Fox, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-09T16:48:23.800Z,18.7273,-64.962,60.0,3.53,md,17.0,251.0,0.374,0.29,pr,pr2023099001,2023-04-09T17:30:08.110Z,Virgin Islands,earthquake,1.51,1.74,0.16,14.0,reviewed,pr,pr
2023-04-09T16:42:19.703Z,44.4248,-129.5982,10.0,4.0,mb,31.0,214.0,4.054,0.6,us,us6000k33l,2023-04-09T19:27:03.535Z,off the coast of Oregon,earthquake,4.98,2.007,0.156,11.0,reviewed,us,us
2023-04-09T16:36:10.817Z,55.4353,-157.9853,8.2,2.5,ml,,,,0.39,ak,ak0234jzy1pn,2023-04-09T18:44:31.986Z,"90 km SE of Perryville, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2023-04-09T16:28:42.590Z,36.5761681,-121.1415024,5.17,1.29,md,8.0,108.0,0.03562,0.31,nc,nc73869825,2023-04-09T17:46:12.045Z,"5km N of Pinnacles, CA",earthquake,1.43,2.8,0.2,7.0,automatic,nc,nc
2023-04-09T16:27:39.420Z,17.9235,-66.9678333333333,15.78,1.94,md,4.0,244.0,0.08588,0.08,pr,pr71403328,2023-04-09T16:46:44.550Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.89,0.71,0.0324721584595242,3.0,reviewed,pr,pr
2023-04-09T16:10:19.430Z,17.943,-66.9536666666667,14.82,2.12,md,7.0,219.0,0.07767,0.08,pr,pr71403313,2023-04-09T16:25:23.070Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.79,0.68,0.0314147403882816,3.0,reviewed,pr,pr
2023-04-09T16:02:11.408Z,37.7615,-116.0128,1.4,1.8,ml,23.0,190.91,0.606,0.3498,nn,nn00858007,2023-04-09T16:04:46.975Z,"27 km WNW of Rachel, Nevada",earthquake,,20.7,0.92,15.0,automatic,nn,nn
2023-04-09T15:53:43.430Z,38.828167,-122.8069992,1.02,0.71,md,9.0,101.0,0.01655,0.01,nc,nc73869820,2023-04-09T17:18:12.888Z,"7km NW of The Geysers, CA",earthquake,0.39,1.12,0.13,9.0,automatic,nc,nc
2023-04-09T15:53:23.370Z,38.8279991,-122.8066635,1.2,0.66,md,8.0,87.0,0.005313,0.01,nc,nc73869815,2023-04-09T16:52:15.729Z,"7km NW of The Geysers, CA",earthquake,0.37,0.9,0.26,10.0,automatic,nc,nc
2023-04-09T15:50:03.147Z,62.0211,-149.8025,49.6,1.4,ml,,,,0.26,ak,ak0234jzfl06,2023-04-09T15:52:33.498Z,"15 km S of Susitna North, Alaska",earthquake,,1.0,,,automatic,ak,ak
2023-04-09T15:41:31.210Z,33.3731667,-116.3968333,10.9,0.72,ml,25.0,82.0,0.1061,0.22,ci,ci40438872,2023-04-09T15:45:11.233Z,"13km N of Borrego Springs, CA",earthquake,0.47,0.98,0.075,16.0,automatic,ci,ci
2023-04-09T15:30:35.303Z,9.3545,147.2478,10.0,5.3,mb,48.0,147.0,4.812,0.89,us,us6000k32y,2023-04-09T15:47:35.040Z,"State of Yap, Federated States of Micronesia",earthquake,11.04,1.909,0.049,142.0,reviewed,us,us
2023-04-09T15:30:01.890Z,19.3384990692139,-155.129669189453,5.71000003814697,1.89,ml,34.0,106.0,,0.100000001,hv,hv73360132,2023-04-09T15:35:30.500Z,"14 km S of Fern Forest, Hawaii",earthquake,0.41,0.560000002,0.36,11.0,automatic,hv,hv
